SaleID,Date,ProductID,CustomerID,Quantity,UnitPrice
1138,11/17/2024,23,306,17,229
2992,11/17/2024,140,381,6,239
4522,11/17/2024,84,348,9,189
592,11/17/2024,160,399,19,306
3205,11/17/2024,193,266,1,162
3198,11/18/2024,64,121,16,239
637,11/18/2024,49,335,16,410
4939,11/18/2024,43,15,13,331
710,11/18/2024,149,96,15,78
4809,11/19/2024,22,130,14,330
2242,11/19/2024,108,426,2,131
3762,11/19/2024,101,66,5,454
1680,11/19/2024,56,318,5,291
635,11/19/2024,47,54,11,364
3800,11/19/2024,105,148,9,385
88,11/19/2024,165,394,19,273
1985,11/19/2024,45,84,7,348
2792,11/19/2024,175,50,15,33
2378,11/19/2024,70,264,10,54
3963,11/19/2024,124,11,12,138
1308,11/19/2024,156,485,12,445
3672,11/19/2024,193,278,4,162
4247,11/19/2024,36,494,13,93
3841,11/20/2024,78,144,18,319
2858,11/20/2024,171,316,5,473
2627,11/20/2024,139,468,9,242
293,11/20/2024,111,383,17,308
1172,11/20/2024,152,413,7,126
421,11/20/2024,89,162,7,262
1197,11/20/2024,25,384,7,326
829,11/20/2024,30,333,4,84
4346,11/20/2024,62,48,12,198
1682,11/20/2024,60,420,8,211
2736,11/20/2024,121,82,11,103
903,11/20/2024,143,325,8,101
2668,11/20/2024,83,365,2,313
3984,11/21/2024,161,39,17,62
1407,11/21/2024,6,346,10,437
426,11/21/2024,33,410,1,490
3686,11/21/2024,76,77,9,350
4943,11/21/2024,183,455,11,70
3607,11/21/2024,68,32,11,192
912,11/22/2024,26,21,9,425
3188,11/22/2024,116,155,12,144
156,11/22/2024,11,351,15,279
970,11/22/2024,8,132,11,85
1391,11/22/2024,60,22,13,211
538,11/22/2024,150,173,2,488
1662,11/22/2024,170,435,11,39
1815,11/23/2024,15,470,3,329
1780,11/23/2024,141,252,15,447
1133,11/23/2024,71,319,5,278
2759,11/23/2024,136,202,9,84
2428,11/23/2024,61,366,7,25
5,11/24/2024,52,460,13,19
2968,11/24/2024,192,335,13,19
2422,11/24/2024,10,246,7,210
4229,11/24/2024,130,177,9,301
3822,11/24/2024,55,212,16,255
4195,11/25/2024,53,39,18,122
4367,11/25/2024,107,349,2,390
2061,11/25/2024,171,3,18,473
971,11/25/2024,56,165,5,291
652,11/25/2024,99,11,18,428
2449,11/25/2024,33,25,2,490
1165,11/25/2024,133,9,3,101
974,11/25/2024,106,272,5,53
3712,11/25/2024,103,101,7,375
909,11/25/2024,158,82,10,476
4027,11/25/2024,55,192,17,255
1316,11/25/2024,94,266,15,489
4957,11/26/2024,49,312,19,410
3927,11/27/2024,40,83,12,192
2573,11/27/2024,35,120,5,462
45,11/27/2024,28,418,12,350
1376,11/27/2024,98,266,7,433
180,11/27/2024,116,364,7,144
1508,11/27/2024,141,132,8,447
906,11/27/2024,195,362,5,486
1350,11/27/2024,140,197,5,239
3882,11/27/2024,140,481,7,239
4821,11/27/2024,160,429,11,306
946,11/28/2024,119,274,6,414
1740,11/28/2024,114,320,10,195
3878,11/28/2024,14,269,8,483
317,11/28/2024,84,375,17,189
1199,11/28/2024,129,446,14,252
4321,11/29/2024,119,225,18,414
3307,11/29/2024,111,149,17,308
1415,11/29/2024,71,95,15,278
4799,11/29/2024,120,182,16,299
3438,11/30/2024,126,453,7,165
2465,11/30/2024,174,95,5,420
3653,11/30/2024,9,373,5,341
3849,11/30/2024,82,120,7,52
4249,11/30/2024,75,215,6,209
3379,11/30/2024,197,483,8,131
4357,11/30/2024,193,369,9,162
1968,11/30/2024,85,212,7,442
2049,12/1/2024,14,247,8,483
484,12/1/2024,25,324,13,326
2838,12/1/2024,191,440,16,392
1593,12/1/2024,92,264,11,39
2317,12/2/2024,115,493,5,291
2588,12/2/2024,193,363,2,162
3648,12/3/2024,107,8,11,390
2083,12/3/2024,108,219,15,131
2421,12/3/2024,111,305,19,308
2185,12/3/2024,190,60,17,103
4892,12/3/2024,180,343,13,237
4862,12/3/2024,153,469,13,327
4397,12/3/2024,148,372,7,217
1234,12/4/2024,107,241,12,390
3422,12/4/2024,69,462,18,192
3886,12/4/2024,18,9,10,122
3154,12/4/2024,130,67,10,301
2094,12/4/2024,106,482,16,53
551,12/4/2024,164,389,1,376
1926,12/4/2024,113,346,15,247
3262,12/4/2024,88,457,8,220
1369,12/5/2024,126,101,12,165
2732,12/5/2024,174,439,11,420
209,12/5/2024,9,174,11,341
929,12/5/2024,56,3,1,291
161,12/5/2024,18,443,3,122
2108,12/5/2024,67,196,15,418
3118,12/5/2024,113,210,10,247
3567,12/6/2024,108,493,7,131
3541,12/6/2024,128,92,18,273
4847,12/6/2024,26,411,1,425
2757,12/6/2024,57,354,13,349
412,12/6/2024,14,33,8,483
4936,12/6/2024,98,51,5,433
323,12/6/2024,2,273,9,206
846,12/6/2024,77,178,9,264
3781,12/6/2024,127,112,11,37
4359,12/6/2024,68,178,7,192
628,12/7/2024,43,342,1,331
1871,12/7/2024,151,470,8,200
3005,12/7/2024,51,500,19,252
1174,12/8/2024,111,438,18,308
2717,12/8/2024,130,214,19,301
2313,12/8/2024,109,316,18,302
699,12/8/2024,120,152,4,299
679,12/9/2024,78,285,9,319
2065,12/9/2024,174,22,2,420
2046,12/9/2024,30,302,17,84
3987,12/9/2024,141,177,9,447
3049,12/9/2024,129,299,14,252
1160,12/9/2024,188,38,18,51
4211,12/9/2024,188,491,1,51
2134,12/10/2024,94,478,2,489
908,12/11/2024,65,129,8,477
1458,12/11/2024,186,107,11,372
1668,12/11/2024,30,50,12,84
1671,12/11/2024,74,389,6,329
233,12/11/2024,140,279,17,239
364,12/11/2024,90,205,15,324
3357,12/11/2024,163,352,10,376
1765,12/12/2024,78,280,6,319
2704,12/12/2024,4,170,18,143
2345,12/12/2024,181,452,4,40
3898,12/12/2024,41,319,15,150
2407,12/12/2024,25,304,18,326
4491,12/13/2024,53,284,17,122
2629,12/13/2024,17,379,18,269
2395,12/13/2024,58,40,18,86
1683,12/13/2024,75,129,18,209
258,12/13/2024,44,87,19,206
3487,12/13/2024,77,57,18,264
1763,12/14/2024,9,472,12,341
4137,12/14/2024,79,53,16,333
604,12/14/2024,21,323,14,452
2866,12/14/2024,106,31,15,53
147,12/14/2024,39,50,8,317
201,12/14/2024,127,323,5,37
3186,12/14/2024,183,225,6,70
1229,12/15/2024,108,470,6,131
2896,12/15/2024,4,218,19,143
4300,12/15/2024,115,222,5,291
4364,12/15/2024,153,469,4,327
4933,12/15/2024,167,31,6,13
802,12/15/2024,16,321,1,152
3185,12/15/2024,163,81,17,376
4505,12/16/2024,174,441,17,420
2430,12/16/2024,152,471,8,126
1223,12/16/2024,98,319,16,433
761,12/17/2024,27,105,6,78
2053,12/17/2024,137,32,18,267
529,12/18/2024,110,206,9,229
186,12/18/2024,157,208,12,390
479,12/18/2024,33,428,18,490
2131,12/18/2024,106,188,18,53
1738,12/18/2024,2,428,2,206
1699,12/18/2024,185,398,14,202
1562,12/18/2024,134,403,12,138
4296,12/18/2024,36,417,13,93
871,12/18/2024,194,396,13,129
13,12/19/2024,107,125,16,390
2680,12/19/2024,21,463,5,452
77,12/19/2024,152,136,9,126
1394,12/19/2024,129,6,16,252
3179,12/19/2024,51,390,8,252
3034,12/19/2024,50,218,6,197
191,12/20/2024,199,346,6,387
4199,12/20/2024,9,133,13,341
896,12/20/2024,101,301,6,454
4533,12/20/2024,151,480,4,200
1107,12/20/2024,179,365,11,80
1563,12/20/2024,12,47,5,401
3040,12/21/2024,38,466,10,339
1360,12/21/2024,136,385,19,84
676,12/21/2024,74,307,11,329
4042,12/21/2024,48,450,11,388
564,12/21/2024,55,335,2,255
2564,12/21/2024,94,258,18,489
3560,12/22/2024,22,480,18,330
3838,12/22/2024,27,53,14,78
4575,12/22/2024,166,229,6,400
4191,12/22/2024,98,123,12,433
4968,12/22/2024,23,117,2,229
4068,12/22/2024,46,233,11,287
826,12/22/2024,51,113,5,252
1794,12/22/2024,96,371,8,333
1455,12/23/2024,93,449,9,352
4594,12/23/2024,63,295,5,285
2565,12/23/2024,86,189,6,406
4107,12/23/2024,26,266,16,425
3419,12/23/2024,181,370,10,40
1218,12/23/2024,190,475,14,103
4373,12/23/2024,125,264,15,253
4981,12/23/2024,2,432,9,206
3172,12/23/2024,109,489,17,302
1601,12/23/2024,121,351,15,103
270,12/23/2024,31,396,4,216
2209,12/23/2024,146,4,9,422
1409,12/23/2024,143,137,9,101
4908,12/23/2024,172,153,8,56
3063,12/23/2024,113,129,3,247
1113,12/24/2024,22,94,8,330
2826,12/24/2024,101,372,14,454
3539,12/24/2024,58,207,11,86
1653,12/24/2024,178,251,13,389
4449,12/24/2024,60,162,5,211
2361,12/24/2024,72,107,17,35
404,12/24/2024,120,341,18,299
3162,12/25/2024,174,295,19,420
2882,12/25/2024,58,392,6,86
4741,12/25/2024,82,409,12,52
2352,12/25/2024,132,469,6,74
278,12/25/2024,178,214,6,389
3117,12/25/2024,189,374,10,284
2714,12/25/2024,137,483,6,267
692,12/25/2024,109,78,11,302
880,12/25/2024,140,443,3,239
1518,12/26/2024,20,347,18,392
4349,12/26/2024,27,139,9,78
144,12/26/2024,71,442,18,278
460,12/26/2024,149,495,6,78
2798,12/26/2024,34,344,8,217
2404,12/26/2024,158,377,3,476
2566,12/26/2024,158,483,6,476
2457,12/26/2024,183,399,18,70
1658,12/26/2024,184,17,11,363
1414,12/27/2024,171,376,18,473
41,12/27/2024,128,200,13,273
722,12/27/2024,89,337,8,262
1745,12/27/2024,89,480,2,262
2647,12/27/2024,153,141,18,327
796,12/27/2024,80,159,12,413
4295,12/27/2024,120,299,2,299
4897,12/27/2024,146,282,6,422
2836,12/27/2024,50,484,12,197
513,12/28/2024,174,48,3,420
4347,12/28/2024,131,439,14,91
2346,12/28/2024,147,22,11,494
2150,12/28/2024,7,46,18,237
3221,12/28/2024,188,168,3,51
4545,12/28/2024,179,128,5,80
1101,12/29/2024,59,447,7,10
780,12/29/2024,181,332,4,40
1109,12/29/2024,29,247,9,487
155,12/29/2024,195,75,5,486
4577,12/29/2024,109,158,19,302
1373,12/29/2024,129,318,11,252
2959,12/29/2024,179,180,4,80
3092,12/30/2024,22,51,3,330
145,12/30/2024,17,231,12,269
528,12/30/2024,6,339,19,437
553,12/30/2024,25,431,3,326
3310,12/30/2024,200,496,1,471
3500,12/30/2024,84,61,11,189
1701,12/30/2024,87,34,12,499
3815,12/30/2024,188,196,9,51
1044,12/31/2024,131,234,8,91
4899,12/31/2024,109,221,4,302
1796,12/31/2024,129,370,18,252
1483,1/1/2025,117,471,6,452
4863,1/1/2025,41,74,16,150
480,1/1/2025,37,45,1,35
1213,1/1/2025,173,410,9,463
3231,1/1/2025,172,286,1,56
586,1/1/2025,191,490,6,392
684,1/2/2025,199,59,16,387
4271,1/2/2025,20,80,11,392
535,1/2/2025,9,177,2,341
4132,1/2/2025,138,23,5,174
4077,1/2/2025,79,289,1,333
2171,1/2/2025,69,336,4,192
1817,1/2/2025,70,138,8,54
182,1/2/2025,60,456,7,211
4658,1/2/2025,172,96,1,56
1025,1/2/2025,87,213,3,499
4116,1/3/2025,86,285,16,406
3805,1/3/2025,11,453,11,279
4056,1/3/2025,5,409,19,314
821,1/3/2025,123,391,12,68
4507,1/3/2025,83,244,11,313
2538,1/3/2025,92,260,12,39
83,1/4/2025,43,139,8,331
2769,1/4/2025,76,303,14,350
2950,1/4/2025,176,61,7,106
965,1/5/2025,108,238,10,131
3737,1/5/2025,108,90,1,131
3322,1/5/2025,114,213,18,195
1290,1/5/2025,82,377,4,52
3097,1/5/2025,181,368,13,40
105,1/5/2025,147,273,12,494
927,1/5/2025,116,127,17,144
1698,1/5/2025,173,240,3,463
1139,1/5/2025,73,401,13,421
4336,1/5/2025,55,476,4,255
734,1/6/2025,93,216,18,352
4560,1/6/2025,101,168,16,454
4677,1/6/2025,117,107,12,452
1793,1/6/2025,177,56,9,362
2164,1/6/2025,65,376,18,477
3323,1/6/2025,186,439,12,372
1510,1/6/2025,6,327,8,437
4569,1/6/2025,89,40,19,262
1249,1/6/2025,192,218,12,19
4959,1/6/2025,5,96,14,314
3914,1/6/2025,109,148,2,302
3447,1/6/2025,148,391,6,217
2633,1/6/2025,87,49,13,499
3240,1/7/2025,161,243,19,62
3795,1/7/2025,63,141,4,285
2426,1/7/2025,103,164,4,375
2327,1/7/2025,61,192,19,25
3843,1/7/2025,146,100,16,422
1615,1/7/2025,85,463,10,442
2342,1/8/2025,168,141,19,455
4413,1/8/2025,7,496,4,237
3703,1/8/2025,74,432,17,329
356,1/8/2025,104,401,15,441
3570,1/8/2025,150,91,15,488
3597,1/8/2025,96,496,6,333
2012,1/9/2025,171,27,8,473
28,1/9/2025,79,381,3,333
3344,1/9/2025,99,180,15,428
3361,1/9/2025,33,299,14,490
1356,1/9/2025,74,465,16,329
1528,1/9/2025,74,225,5,329
1451,1/9/2025,153,270,10,327
4740,1/9/2025,183,441,4,70
2087,1/9/2025,135,42,10,360
4585,1/10/2025,28,257,10,350
1201,1/10/2025,30,26,10,84
1345,1/10/2025,11,254,16,279
1446,1/10/2025,145,475,7,343
1482,1/10/2025,16,355,5,152
2632,1/10/2025,68,393,6,192
2517,1/11/2025,107,158,17,390
534,1/11/2025,56,7,8,291
575,1/11/2025,82,375,7,52
131,1/11/2025,21,483,13,452
1427,1/11/2025,80,39,7,413
3911,1/11/2025,61,207,13,25
4704,1/12/2025,20,34,12,392
857,1/12/2025,15,455,11,329
1037,1/12/2025,10,389,11,210
1142,1/12/2025,34,122,6,217
4005,1/12/2025,167,327,6,13
2486,1/13/2025,35,465,19,462
556,1/13/2025,159,30,5,294
2013,1/13/2025,14,337,14,483
2403,1/14/2025,14,448,8,483
2368,1/14/2025,122,491,18,368
516,1/14/2025,98,92,6,433
3543,1/14/2025,98,206,10,433
2936,1/14/2025,130,225,8,301
3287,1/14/2025,109,62,8,302
2703,1/14/2025,72,345,15,35
3522,1/14/2025,160,346,9,306
3144,1/14/2025,66,361,2,415
838,1/15/2025,132,418,17,74
1580,1/15/2025,45,21,15,348
340,1/15/2025,125,31,16,253
3622,1/15/2025,183,201,4,70
2529,1/15/2025,191,269,8,392
4007,1/15/2025,12,457,15,401
2987,1/16/2025,22,225,13,330
3094,1/16/2025,161,289,11,62
2872,1/16/2025,75,439,18,209
1306,1/16/2025,47,278,9,364
2245,1/16/2025,109,376,3,302
1069,1/16/2025,158,139,14,476
4874,1/16/2025,72,478,5,35
902,1/16/2025,120,408,18,299
3059,1/16/2025,167,347,11,13
3883,1/16/2025,1,216,10,443
3561,1/16/2025,179,214,1,80
4883,1/17/2025,108,415,9,131
1366,1/17/2025,7,431,14,237
1420,1/17/2025,73,203,5,421
2796,1/17/2025,83,199,12,313
2163,1/18/2025,17,483,1,269
3980,1/18/2025,175,82,18,33
4781,1/18/2025,77,435,16,264
1552,1/18/2025,167,488,15,13
4447,1/19/2025,47,108,5,364
181,1/19/2025,8,343,13,85
3328,1/19/2025,77,58,7,264
1433,1/19/2025,97,80,16,341
3862,1/19/2025,129,339,16,252
2977,1/19/2025,184,382,14,363
4497,1/20/2025,74,327,14,329
2623,1/20/2025,179,406,14,80
985,1/21/2025,132,423,17,74
1297,1/21/2025,130,248,16,301
3563,1/21/2025,62,288,19,198
3181,1/21/2025,141,185,5,447
2582,1/21/2025,39,151,1,317
4755,1/21/2025,172,230,15,56
1758,1/22/2025,93,384,8,352
4274,1/22/2025,174,85,19,420
1050,1/22/2025,42,462,2,232
1064,1/22/2025,47,396,16,364
4972,1/22/2025,7,209,11,237
3865,1/22/2025,98,309,12,433
1103,1/22/2025,180,289,10,237
107,1/22/2025,115,413,2,291
2029,1/22/2025,19,177,2,328
904,1/22/2025,129,83,12,252
819,1/23/2025,107,335,14,390
4581,1/23/2025,182,296,7,178
3527,1/23/2025,83,230,9,313
4691,1/23/2025,81,439,15,345
3277,1/24/2025,147,81,6,494
1148,1/24/2025,178,174,15,389
1328,1/24/2025,87,305,17,499
916,1/24/2025,163,144,10,376
1282,1/25/2025,114,294,7,195
2157,1/25/2025,14,143,4,483
1916,1/25/2025,125,300,16,253
3401,1/25/2025,71,232,19,278
1624,1/25/2025,54,494,14,309
4733,1/25/2025,187,283,13,196
3945,1/26/2025,168,343,8,455
4080,1/26/2025,28,474,17,350
1782,1/26/2025,132,423,3,74
2744,1/26/2025,97,470,10,341
3941,1/26/2025,200,39,6,471
2649,1/26/2025,176,67,11,106
322,1/26/2025,146,199,12,422
2236,1/27/2025,49,429,9,410
2300,1/27/2025,23,131,1,229
4632,1/27/2025,54,312,2,309
3116,1/27/2025,118,339,14,178
124,1/28/2025,105,220,1,385
313,1/28/2025,175,267,6,33
799,1/28/2025,173,27,11,463
3386,1/28/2025,103,403,13,375
4286,1/28/2025,156,344,16,445
490,1/28/2025,87,332,19,499
624,1/28/2025,3,469,10,151
190,1/29/2025,22,252,15,330
4052,1/29/2025,21,80,17,452
3219,1/29/2025,6,441,5,437
134,1/29/2025,62,415,8,198
1825,1/29/2025,141,354,6,447
4956,1/29/2025,38,340,12,339
1383,1/30/2025,161,418,13,62
2938,1/30/2025,56,36,13,291
2802,1/30/2025,131,466,6,91
524,1/30/2025,178,291,7,389
3086,1/30/2025,111,433,10,308
3542,1/30/2025,115,493,4,291
2521,1/30/2025,54,239,14,309
3887,1/30/2025,84,208,9,189
3169,1/30/2025,96,311,2,333
3895,1/31/2025,110,490,16,229
3834,1/31/2025,63,182,5,285
4518,1/31/2025,142,349,15,247
816,1/31/2025,117,86,5,452
69,1/31/2025,47,209,16,364
2443,1/31/2025,14,175,16,483
1317,1/31/2025,137,435,6,267
3926,1/31/2025,150,291,17,488
3294,2/1/2025,114,337,2,195
2748,2/1/2025,121,125,1,103
836,2/1/2025,31,369,1,216
1824,2/1/2025,112,190,12,217
3612,2/2/2025,101,119,14,454
1787,2/2/2025,21,238,10,452
3881,2/2/2025,180,307,18,237
139,2/2/2025,141,75,3,447
2067,2/2/2025,136,52,13,84
4426,2/2/2025,68,83,11,192
607,2/3/2025,159,226,15,294
4001,2/3/2025,115,497,15,291
4554,2/3/2025,154,166,15,477
3472,2/3/2025,54,145,5,309
2071,2/3/2025,77,420,5,264
306,2/3/2025,164,418,10,376
4270,2/4/2025,108,191,19,131
831,2/4/2025,59,354,2,10
1117,2/4/2025,115,331,10,291
2797,2/4/2025,33,243,3,490
3392,2/4/2025,141,395,7,447
560,2/4/2025,71,60,7,278
2888,2/4/2025,124,89,11,138
2366,2/4/2025,187,222,14,196
1986,2/4/2025,90,209,4,324
1521,2/5/2025,138,229,9,174
808,2/5/2025,128,93,11,273
4980,2/5/2025,65,492,7,477
4088,2/5/2025,132,287,4,74
3640,2/5/2025,137,438,6,267
3912,2/5/2025,141,445,10,447
2997,2/5/2025,109,40,6,302
3498,2/5/2025,68,53,2,192
4273,2/6/2025,22,441,3,330
540,2/6/2025,82,189,1,52
4828,2/6/2025,159,124,6,294
2148,2/6/2025,178,27,19,389
2817,2/6/2025,29,245,1,487
3325,2/6/2025,97,461,6,341
3132,2/6/2025,66,193,15,415
2614,2/7/2025,161,173,2,62
2746,2/7/2025,189,281,2,284
4269,2/7/2025,6,310,8,437
605,2/7/2025,136,377,1,84
2088,2/7/2025,92,49,12,39
530,2/8/2025,147,413,5,494
4402,2/8/2025,14,234,15,483
465,2/8/2025,125,168,19,253
766,2/8/2025,74,421,11,329
2283,2/8/2025,149,293,15,78
1413,2/8/2025,123,84,4,68
2179,2/8/2025,36,370,19,93
1908,2/8/2025,92,150,6,39
4383,2/9/2025,78,416,15,319
2982,2/9/2025,162,298,1,126
4692,2/9/2025,186,395,7,372
4986,2/9/2025,122,20,18,368
4984,2/9/2025,130,228,6,301
2246,2/9/2025,91,312,18,120
417,2/9/2025,146,450,10,422
4930,2/9/2025,167,74,10,13
3900,2/9/2025,191,57,2,392
1844,2/9/2025,36,53,9,93
872,2/10/2025,28,186,6,350
537,2/10/2025,57,248,7,349
4022,2/10/2025,14,343,8,483
3555,2/10/2025,186,451,1,372
3851,2/10/2025,18,366,18,122
1476,2/10/2025,98,78,9,433
3285,2/10/2025,115,444,15,291
2080,2/10/2025,197,380,17,131
2871,2/10/2025,196,94,12,138
1847,2/10/2025,151,319,12,200
4102,2/10/2025,193,115,5,162
3512,2/10/2025,179,107,6,80
1384,2/11/2025,69,219,13,192
1364,2/11/2025,57,374,3,349
3568,2/11/2025,100,112,9,183
3519,2/11/2025,152,189,14,126
1240,2/11/2025,6,457,6,437
3713,2/11/2025,19,99,12,328
1202,2/11/2025,80,84,7,413
2020,2/11/2025,48,15,7,388
3790,2/11/2025,1,255,5,443
2676,2/12/2025,52,484,1,19
1416,2/12/2025,27,128,4,78
1280,2/12/2025,122,93,13,368
2216,2/12/2025,195,130,2,486
2650,2/12/2025,134,79,8,138
2843,2/12/2025,191,413,2,392
1271,2/12/2025,194,398,8,129
2240,2/13/2025,53,230,14,122
2258,2/13/2025,47,465,16,364
2059,2/13/2025,49,258,12,410
312,2/13/2025,89,483,18,262
1626,2/13/2025,89,265,8,262
849,2/13/2025,121,435,3,103
4332,2/13/2025,104,323,11,441
6,2/14/2025,199,302,14,387
3505,2/14/2025,111,490,17,308
2569,2/14/2025,14,19,1,483
206,2/14/2025,165,285,8,273
3347,2/14/2025,149,445,2,78
2527,2/14/2025,32,166,14,40
3183,2/15/2025,114,273,14,195
3960,2/15/2025,59,10,7,10
3141,2/15/2025,6,222,2,437
2424,2/15/2025,154,199,3,477
2673,2/15/2025,88,102,10,220
30,2/16/2025,107,178,1,390
2600,2/16/2025,38,248,17,339
4065,2/16/2025,172,127,15,56
3601,2/17/2025,52,148,5,19
2196,2/17/2025,93,419,3,352
948,2/17/2025,136,398,12,84
3885,2/17/2025,143,232,9,101
2598,2/17/2025,118,337,2,178
2066,2/17/2025,188,99,4,51
4657,2/17/2025,94,218,10,489
3745,2/18/2025,42,70,18,232
113,2/18/2025,197,165,12,131
2587,2/18/2025,8,149,19,85
2782,2/18/2025,32,152,19,40
877,2/18/2025,36,440,8,93
578,2/19/2025,168,251,13,455
118,2/19/2025,108,12,10,131
3870,2/19/2025,131,275,4,91
73,2/19/2025,105,361,17,385
456,2/19/2025,190,54,19,103
905,2/19/2025,176,404,9,106
2436,2/20/2025,20,158,8,392
4878,2/20/2025,26,299,13,425
2764,2/20/2025,186,8,16,372
4960,2/20/2025,115,286,15,291
3203,2/20/2025,173,95,8,463
707,2/20/2025,1,128,9,443
1571,2/20/2025,3,191,1,151
2160,2/20/2025,170,467,18,39
3359,2/21/2025,110,255,3,229
4265,2/21/2025,171,320,4,473
1881,2/21/2025,101,422,7,454
3874,2/21/2025,169,251,9,436
4207,2/21/2025,21,295,11,452
4134,2/21/2025,1,6,10,443
1572,2/21/2025,81,425,14,345
4586,2/21/2025,36,468,19,93
4214,2/22/2025,174,311,8,420
1269,2/22/2025,42,103,17,232
2146,2/22/2025,41,6,17,150
835,2/22/2025,111,426,17,308
4875,2/22/2025,74,134,8,329
2876,2/22/2025,187,229,10,196
2540,2/22/2025,146,283,12,422
1334,2/23/2025,78,192,8,319
1870,2/23/2025,111,371,4,308
3774,2/23/2025,71,417,17,278
4606,2/24/2025,63,475,4,285
1791,2/24/2025,177,262,13,362
1965,2/24/2025,18,265,3,122
1646,2/24/2025,115,158,12,291
4046,2/24/2025,23,142,5,229
1405,2/24/2025,2,35,6,206
4724,2/24/2025,154,41,19,477
263,2/24/2025,144,72,13,218
1195,2/24/2025,185,254,1,202
2840,2/25/2025,93,53,5,352
4823,2/25/2025,171,250,8,473
3333,2/25/2025,41,31,4,150
1872,2/25/2025,136,413,4,84
1714,2/25/2025,127,130,15,37
3610,2/26/2025,132,130,15,74
4807,2/26/2025,182,390,1,178
4568,2/26/2025,25,194,13,326
3664,2/26/2025,44,319,3,206
3341,2/26/2025,8,434,9,85
4785,2/26/2025,121,488,17,103
2856,2/27/2025,53,43,15,122
212,2/27/2025,181,444,9,40
1021,2/27/2025,14,303,11,483
2816,2/27/2025,61,403,12,25
4062,2/27/2025,48,448,14,388
3218,2/27/2025,196,475,6,138
1467,2/27/2025,167,8,17,13
1766,2/28/2025,93,78,17,352
1474,2/28/2025,174,166,17,420
4614,2/28/2025,79,439,16,333
2854,2/28/2025,117,92,1,452
4187,2/28/2025,180,58,19,237
4204,2/28/2025,197,25,4,131
2665,2/28/2025,77,255,15,264
1258,2/28/2025,163,316,17,376
1145,2/28/2025,85,244,8,442
894,3/1/2025,63,105,7,285
4958,3/1/2025,130,481,12,301
2718,3/2/2025,20,429,8,392
2326,3/2/2025,162,301,4,126
1570,3/2/2025,127,17,4,37
3427,3/2/2025,112,344,6,217
1349,3/2/2025,196,192,14,138
4565,3/2/2025,94,151,3,489
2331,3/3/2025,22,117,14,330
580,3/3/2025,174,325,14,420
2501,3/3/2025,26,260,16,425
1987,3/3/2025,147,317,11,494
2620,3/3/2025,129,178,5,252
173,3/4/2025,53,402,14,122
2619,3/4/2025,174,339,12,420
2884,3/4/2025,101,245,15,454
1390,3/4/2025,46,247,15,287
307,3/4/2025,176,127,9,106
3358,3/5/2025,40,133,3,192
3537,3/5/2025,122,411,8,368
3230,3/5/2025,37,458,3,35
3312,3/5/2025,170,54,16,39
721,3/6/2025,142,185,9,247
3592,3/6/2025,28,95,7,350
2800,3/6/2025,181,497,8,40
4419,3/6/2025,155,226,4,471
4259,3/6/2025,180,346,16,237
4285,3/6/2025,91,388,16,120
1650,3/6/2025,72,313,3,35
4852,3/6/2025,81,435,19,345
4158,3/6/2025,36,208,15,93
2130,3/7/2025,93,378,3,352
3779,3/7/2025,9,30,5,341
1947,3/7/2025,63,416,17,285
3621,3/7/2025,63,290,4,285
1709,3/7/2025,181,408,17,40
2208,3/7/2025,137,212,2,267
1526,3/7/2025,106,29,18,53
3084,3/7/2025,127,251,3,37
3396,3/7/2025,153,381,16,327
1224,3/7/2025,73,399,1,421
407,3/7/2025,145,49,14,343
1735,3/7/2025,84,389,13,189
148,3/8/2025,166,118,19,400
2018,3/8/2025,25,345,17,326
474,3/8/2025,38,345,7,339
1235,3/8/2025,135,289,13,360
1673,3/9/2025,79,280,10,333
3327,3/9/2025,139,453,13,242
4498,3/9/2025,64,116,8,239
4010,3/9/2025,89,138,2,262
2199,3/9/2025,62,355,19,198
1209,3/9/2025,123,210,15,68
3571,3/9/2025,48,239,11,388
1358,3/10/2025,27,258,18,78
2100,3/10/2025,162,46,8,126
2722,3/10/2025,99,493,11,428
72,3/10/2025,21,360,14,452
694,3/10/2025,103,28,4,375
2470,3/10/2025,8,115,12,85
3924,3/10/2025,77,11,15,264
2051,3/10/2025,121,403,2,103
1055,3/10/2025,120,360,10,299
4772,3/10/2025,146,498,2,422
3688,3/10/2025,191,194,15,392
4059,3/10/2025,12,369,18,401
2,3/11/2025,53,21,10,122
25,3/11/2025,119,329,9,414
4407,3/11/2025,139,114,18,242
4327,3/11/2025,183,405,15,70
3402,3/11/2025,124,362,4,138
3873,3/12/2025,54,55,11,309
2696,3/12/2025,61,382,4,25
778,3/13/2025,180,356,17,237
662,3/13/2025,10,7,19,210
1892,3/13/2025,109,153,2,302
3639,3/13/2025,31,179,14,216
2481,3/13/2025,167,394,19,13
3629,3/13/2025,50,462,9,197
3728,3/14/2025,184,206,17,363
2621,3/15/2025,126,472,10,165
3477,3/15/2025,114,324,8,195
3027,3/15/2025,63,473,8,285
4979,3/15/2025,129,322,11,252
1566,3/16/2025,101,363,12,454
4513,3/16/2025,15,222,12,329
399,3/16/2025,115,127,10,291
228,3/16/2025,37,20,19,35
1878,3/16/2025,184,476,10,363
4486,3/16/2025,163,209,9,376
111,3/17/2025,168,166,18,455
3146,3/17/2025,166,387,14,400
701,3/17/2025,99,288,9,428
